Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Bothell	BBUS	531	Leadership and Social Responsibility	4		A		BBUS501		Focuses on leadership and managerial effectiveness. Builds upon students' knowledge of factors which influence leadership behavior and the critical personal and interpersonal associated with leadership. At a two-day, overnight retreat, students engage in an organizational simulation and receive feedback from faculty and mentors. Prerequisite: B BUS 501. Offered: A.
Bothell	BBUS	533	Advanced Leadership Models	4						Provides an advanced overview of leadership theory and practice and helps students understand and develop their own leadership potential. Relies on a variety of approaches including readings, cases, simulations, guest speakers, activities, discussion, assessments, lectures, and reflection.
Bothell	BBUS	534	Human Resource Management	4						Provides an introduction to the strategic role of the human resource function within modern organizations; examines human resource management practices associated with individual and organizational effectiveness, employee satisfaction, and motivation; and develops an understanding of how general managers can apply these concepts in managing people within their organizations.
Bothell	BBUS	535	Advanced Marketing Simulation Laboratory	4				BBUS506		Develops and evaluates marketing strategies and tactics for multi-product multi-market organizations. Expands knowledge through hands-on simulation. Discusses strategies for market entry, innovation, pricing, and brand repositioning. Examines diffusion of innovation models and analytical methodologies for evaluating and implementing marketing strategy such as conjoint analysis. Prerequisite: minimum grade of 2.7 in B BUS 506.
Bothell	BBUS	539	Market Intelligence	4				BBUS502		Focuses on understanding design, data analysis techniques, and interpretation of market segmentation studies, customer satisfaction studies, user experience studies, product positioning research, and recommender system. Students have hands-on experience designing research projects and deriving marketing insights from various data analysis exercise and projects. Prerequisite: B BUS 502.
Bothell	BBUS	541	Advanced Corporate Finance	4		S		BBUS505		Reviews basic financial concepts and introduces more advanced financial tools. Uses case analysis to confront the complexities of real-world financial situations. Students work to identify relevant issues necessary to address the financial problems raised in cases. Prerequisite: B BUS 505. Offered: S.
Bothell	BBUS	542	Customer Satisfaction Models	5		S				Examines the role of customer satisfaction in a market economy; how information on customer satisfaction can be used to understand the economy, to help investment decisions, and to improve business management. Theoretical objectives include broadening the pre-purchase and post-purchase decision-making focus into the consumption and post-consumption areas. Offered: S.
Bothell	BBUS	543	Investments	4		S		BBUS505		Examines various types of investment securities and derivatives, the mechanics of security markets, the relationship between risk and return, and the distinction between fundamental and technical analysis. Prerequisite: B BUS 505. Offered: S.
Bothell	BBUS	544	Negotiations	4						Examines the theory and processes of negotiation. Includes a broad spectrum of negotiation problems.
Bothell	BBUS	546	Seminar on Global Economic Issues	4		S				Analyzes economic structures and trends in nations across the globe and examines their implications for business decision-making. Examines how these economies are influenced by political, legal, regulatory, and technological issues in a global context. Offered: S.
Bothell	BBUS	549	Management Consulting	4						A project-based applied learning practicum focused on introducing students to the field of management consulting. Designed to serve an integrative role, bringing together the functional disciplines and components of the MBA curriculum in a summative project-based consulting experience.
Bothell	BBUS	556	Entrepreneurial Finance	4						Examines financial challenges common to new ventures, and discusses each participant in the venture arena. Explores alternative sources of private equity for new ventures.
Bothell	BBUS	558	Corporate Financial Reporting	4						Using critical thinking skills, students develop professional judgment in evaluating corporate general purpose financial reporting. Through case studies, readings, and exercises, students build knowledge and skills for creating and using financial reports, particularly around long-term business arrangements. Students learn to document and clearly communicate their analysis.
Bothell	BBUS	560	Sustainable Business	4						Explores the critical challenges facing businesses in becoming more environmentally sustainable without forgoing traditional indicators of success. Topics drawn from current major concerns related to environment and sustainability, such as climate, water, toxics, transportation, buildings, and food. Application of economics, strategy, marketing, manufacturing and technology, finance, organization theory, and accounting.
