Campus	Department Name	Course Number	Course Name	Credits	Areas of Knowledge	Quarters Offered	Offered with	Prerequisites	Co-Requisites	Description
Tacoma	TBECON	422	Econometrics	5				TBECON420		Examines the statistical tools that are used to study financial and economic data, including multiple regression, regression diagnostics, time series models, stationarity, and cointegration. Applies these tools using modern statistical software. Prerequisite: TBECON 420
Tacoma	TBECON	423	FINANCIAL MARKETS AND INSTITUTIONS	5				MTMATH124,MATH112,MATH124,TBUS301		Examines the economic role of modern financial institutions and their relationship to the money and capital markets of developed economies. Includes the financial system, the Federal Reserve System, monetary policy, international financial relationships, and interest rate theory. Prerequisite: Minimum grade of 2.5 in TMATH 124, MATH 112, or MATH 124 or 1.7 in TBUS 301.
Tacoma	TFIN	420	Visual Basic Programming of Excel-based Financial Models	5				TBUS350;TBUS330,TACCT330		Develops Visual Basic financial model applications in the Excel spreadsheet. Includes a review of Excel, Visual Basic fundamentals, Excel financial functionalities, and extending Excel with Visual Basic. Applicable for students with a financial or information systems background. Prerequisite: minimum 2.0 in T BUS 350; either T BUS 330 or T ACCT 330.
Tacoma	TFIN	422	Investment Valuation	5				TBUS301;TBUS350		Examines the valuation of financial assets including stocks, bonds, and businesses. Focuses on discounted cash flow, risk, market efficiency, dividend discount, and relative valuation models. Prerequisite: T BUS 301; and minimum 2.0 grade in T BUS 350.
Tacoma	TFIN	425	Finance and Investment	5				TBUS301;TBUS350		Introduces all facets of finance and investment, including personal financial planning, budgeting, and investment. Emphasizes developing strategies and managing finance and investments in an efficient, profitable manner to accomplish financial goals. Prerequisite: T BUS 301; and minimum 2.0 grade in T BUS 350.
Tacoma	TFIN	426	Portfolio Management	5				TBUS350		Focuses on in-depth analysis of investing, portfolio analysis, and financial markets. Students analyze and restructure balance sheets, create and manage a stock portfolio, investigate domestic and international financial markets, explore the local income property real estate market, and spend time in a local brokerage house. Prerequisite: minimum 2.0 grade in T BUS 350.
Tacoma	TFIN	427	Derivatives	5				TBUS301;TBUS350		Examines the characteristics and valuation of derivative instruments including forward and futures contracts, options and swaps. Focuses on the role of these instruments in risk management and portfolio management. Prerequisite: T BUS 301; and minimum 2.0 grade in T BUS 350.
Tacoma	TFIN	430	Intermediate Business Finance	5				TBUS350		Focuses on the financial management of business organizations. Topics include capital structure determination, dividend policy, working capital management, and corporate risk management. Prerequisite: minimum grade of 2.0  in T BUS 350.
Tacoma	TFIN	431	Financial Statement Analysis	5				TBUS350		Enhances the understanding of accounting principles and techniques used to prepare financial statements. Examines the methods analysts can employ to increase the relevance of financial information. Demonstrates the use of financial statement data for analyzing firms. For non-accounting students only. Prerequisite: minimum grade of 2.0 in T BUS 350.
Tacoma	TFIN	440	International Finance	5				TBUS350		Examines foreign exchange markets, international capital markets, and international goods markets from a business standpoint.  Covers the models and theory describing these types of markets and how they function relative to the global business environment. Prerequisite: T BUS 350 
Tacoma	TFIN	490	Special Topics in Finance	1				TBUS350		Study and research on topics of current concern to faculty and students. Only offered when allowed by faculty availability and sufficient student interest. Seminar content to be announced in advance of scheduled offerings. Cannot be taken for credit if credit received for FIN 490 or B BUS 459. Prerequisite: minimum grade of 2.0 in T BUS 350.
Tacoma	TFIN	526	Portfolio Management	4				TBUS501		Provides an understanding of investor decision making under uncertainty, and how portfolios may be used to reduce risk. Explores the portfolio management process including construction, revision, and protection of both fixed income and equity portfolios. Covers performance evaluation and risk management. Prerequisite: T BUS 501.
Tacoma	TFIN	530	Corporate Finance	4						Examines important issues faced by corporate managers, including long-term financing, management of short-term assets, short-term financing, and corporate risk management.
Tacoma	TMGMT	314	Interpersonal Skills	5	VLPA/I&S					Emphasizes interpersonal dynamics in the workplace and improving interpersonal skills. Topics include major dimensions of interpersonal communication, interpersonal decision making an strategic analysis o interpersonal dynamics in organizations. Covers making better choices in interpersonal communication, developing positive working relationships in organizations, and improving quality of workplace outcomes.
Tacoma	TMGMT	418	Legal Issues for Business	3	I&S			TCORE101,TWRT112,ENGL131		Explores the impact of the changing legal environment on managerial decision making and issues that business managers confront to establish appropriate managerial strategies to function effectively and develop compliance guidelines. Utilizes specific tools to access legal resources for proactively recognizing, framing, and analyzing opportunities and problems and developing situations. Prerequisite: either T CORE 101, TWRT 112, or ENGL 131.
Tacoma	TMGMT	420	Managing Corporate Responsibility	5						Focuses on strategic and dynamic issues that are key to building high-performing organizations with a sense of ethics, civic engagement and social responsibility. Provides a theoretical and practical understanding of what role organizations should play in society.
